parcela_id,cultivo,lat,lon,fecha,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,lluvia_mm,humedad_rel_pct,viento_max_kmh,viento_medio_kmh,radiacion_solar_mjm2,et0_mm,fuente,humedad_suelo_m3m3,temp_suelo_c,kc_aplicado,etc_mm,deficit_hidrico_mm
valencia_citricos,citricos,39.079,-0.324,2012-03-07,12.7,3.9,8.3,0.0,0.0,62,15.6,10.2,17.0,2.55,historico_era5,,,0.7,1.78,1.78
valencia_citricos,citricos,39.079,-0.324,2012-03-08,16.9,4.7,10.2,0.0,0.0,56,19.9,13.5,18.21,3.36,historico_era5,,,0.7,2.35,2.35
valencia_citricos,citricos,39.079,-0.324,2012-03-09,13.0,4.6,8.9,0.0,0.0,65,14.3,9.9,19.17,2.77,historico_era5,,,0.7,1.94,1.94
valencia_citricos,citricos,39.079,-0.324,2012-03-10,14.8,5.4,9.9,0.0,0.0,56,12.9,10.2,19.67,3.17,historico_era5,,,0.7,2.22,2.22
valencia_citricos,citricos,39.079,-0.324,2012-03-11,16.5,3.6,10.4,0.0,0.0,55,11.3,8.5,20.05,3.39,historico_era5,,,0.7,2.37,2.37
valencia_citricos,citricos,39.079,-0.324,2012-03-12,17.7,5.0,11.5,0.0,0.0,58,12.7,9.4,20.07,3.43,historico_era5,,,0.7,2.4,2.4
valencia_citricos,citricos,39.079,-0.324,2012-03-13,21.0,5.6,13.0,0.0,0.0,55,12.7,8.6,20.45,3.74,historico_era5,,,0.7,2.62,2.62
valencia_citricos,citricos,39.079,-0.324,2012-03-14,18.9,6.1,12.5,0.0,0.0,64,12.5,7.0,20.08,3.27,historico_era5,,,0.7,2.29,2.29
valencia_citricos,citricos,39.079,-0.324,2012-03-15,17.9,6.8,12.2,0.0,0.0,71,14.1,6.5,20.44,3.17,historico_era5,,,0.7,2.22,2.22
valencia_citricos,citricos,39.079,-0.324,2012-03-16,16.1,6.5,11.1,0.0,0.0,76,13.8,7.3,19.59,2.84,historico_era5,,,0.7,1.99,1.99
valencia_citricos,citricos,39.079,-0.324,2012-03-17,21.4,6.6,13.7,0.0,0.0,62,15.2,8.6,20.72,3.87,historico_era5,,,0.7,2.71,2.71
valencia_citricos,citricos,39.079,-0.324,2012-03-18,19.9,10.2,14.9,0.0,0.0,39,16.4,9.9,21.19,4.17,historico_era5,,,0.7,2.92,2.92
valencia_citricos,citricos,39.079,-0.324,2012-03-19,12.8,8.6,10.9,0.0,0.0,54,20.5,14.5,13.4,2.87,historico_era5,,,0.7,2.01,2.01
valencia_citricos,citricos,39.079,-0.324,2012-03-20,9.2,7.7,8.2,55.7,55.7,87,32.4,23.2,2.21,0.68,historico_era5,,,0.7,0.48,0.0
valencia_citricos,citricos,39.079,-0.324,2012-03-21,13.9,6.5,9.9,10.7,10.7,78,14.4,8.7,17.53,2.42,historico_era5,,,0.7,1.69,0.0
valencia_citricos,citricos,39.079,-0.324,2012-03-22,16.2,4.4,10.1,0.0,0.0,73,13.5,8.2,22.04,3.24,historico_era5,,,0.7,2.27,2.27
valencia_citricos,citricos,39.079,-0.324,2012-03-23,15.5,4.6,10.3,0.0,0.0,80,14.4,7.5,22.05,3.03,historico_era5,,,0.7,2.12,2.12
valencia_citricos,citricos,39.079,-0.324,2012-03-24,14.4,6.1,10.4,0.0,0.0,80,10.9,7.1,20.08,2.73,historico_era5,,,0.7,1.91,1.91
valencia_citricos,citricos,39.079,-0.324,2012-03-25,15.9,4.2,10.5,0.0,0.0,75,9.5,6.6,22.77,3.23,historico_era5,,,0.7,2.26,2.26
valencia_citricos,citricos,39.079,-0.324,2012-03-26,16.3,4.5,10.8,0.0,0.0,75,13.8,7.6,22.66,3.26,historico_era5,,,0.7,2.28,2.28
valencia_citricos,citricos,39.079,-0.324,2012-03-27,15.6,7.2,11.4,0.0,0.0,79,16.5,10.0,21.82,2.99,historico_era5,,,0.7,2.09,2.09
valencia_citricos,citricos,39.079,-0.324,2012-03-28,16.7,5.8,11.6,0.0,0.0,73,12.9,8.2,22.86,3.34,historico_era5,,,0.7,2.34,2.34
valencia_citricos,citricos,39.079,-0.324,2012-03-29,17.1,7.0,11.9,0.0,0.0,65,12.8,7.8,23.38,3.62,historico_era5,,,0.7,2.53,2.53
valencia_citricos,citricos,39.079,-0.324,2012-03-30,21.6,6.0,13.7,0.0,0.0,53,12.5,8.6,23.57,4.4,historico_era5,,,0.7,3.08,3.08
valencia_citricos,citricos,39.079,-0.324,2012-03-31,20.3,8.1,14.2,0.0,0.0,57,12.1,9.5,20.19,3.82,historico_era5,,,0.7,2.67,2.67
valencia_citricos,citricos,39.079,-0.324,2012-04-01,19.3,8.0,13.6,0.0,0.0,70,14.8,9.1,23.15,3.74,historico_era5,,,0.7,2.62,2.62
valencia_citricos,citricos,39.079,-0.324,2012-04-02,17.1,9.4,13.4,0.7,0.7,83,13.9,7.2,17.56,2.68,historico_era5,,,0.7,1.88,1.18
valencia_citricos,citricos,39.079,-0.324,2012-04-03,16.4,8.8,12.8,4.9,4.9,86,14.8,6.5,17.1,2.53,historico_era5,,,0.7,1.77,0.0
valencia_citricos,citricos,39.079,-0.324,2012-04-04,15.3,8.8,12.5,4.9,4.9,87,14.7,7.1,17.11,2.36,historico_era5,,,0.7,1.65,0.0
valencia_citricos,citricos,39.079,-0.324,2012-04-05,15.9,9.5,12.7,10.3,10.3,82,14.5,6.1,18.44,2.73,historico_era5,,,0.7,1.91,0.0
valencia_citricos,citricos,39.079,-0.324,2012-04-06,16.6,7.9,11.8,3.3,3.3,68,20.5,9.2,21.27,3.31,historico_era5,,,0.7,2.32,0.0
valencia_citricos,citricos,39.079,-0.324,2012-04-07,16.7,7.2,11.7,0.0,0.0,51,19.1,14.0,24.09,4.25,historico_era5,,,0.7,2.97,2.97
valencia_citricos,citricos,39.079,-0.324,2012-04-08,18.2,8.2,13.1,0.0,0.0,56,17.7,13.0,25.14,4.45,historico_era5,,,0.7,3.12,3.12
valencia_citricos,citricos,39.079,-0.324,2012-04-09,18.3,7.3,13.3,0.0,0.0,74,17.3,9.1,24.96,3.82,historico_era5,,,0.7,2.67,2.67
valencia_citricos,citricos,39.079,-0.324,2012-04-10,23.0,10.3,16.4,0.7,0.7,57,22.3,12.4,20.44,4.76,historico_era5,,,0.7,3.33,2.63
valencia_citricos,citricos,39.079,-0.324,2012-04-11,20.5,11.6,15.8,0.0,0.0,50,19.1,13.3,25.4,4.99,historico_era5,,,0.7,3.49,3.49
valencia_citricos,citricos,39.079,-0.324,2012-04-12,16.0,9.5,12.8,2.4,2.4,73,16.0,8.9,14.57,2.39,historico_era5,,,0.7,1.67,0.0
valencia_citricos,citricos,39.079,-0.324,2012-04-13,16.8,8.3,12.5,1.0,1.0,60,12.7,9.4,23.45,3.79,historico_era5,,,0.7,2.65,1.65
valencia_citricos,citricos,39.079,-0.324,2012-04-14,16.8,10.4,13.2,0.9,0.9,53,26.3,20.4,19.04,4.08,historico_era5,,,0.7,2.86,1.96
valencia_citricos,citricos,39.079,-0.324,2012-04-15,16.2,7.9,12.0,0.3,0.3,48,22.1,15.2,24.8,4.46,historico_era5,,,0.7,3.12,2.82
valencia_citricos,citricos,39.079,-0.324,2012-04-16,16.5,7.8,12.0,0.0,0.0,39,19.6,13.7,26.85,4.88,historico_era5,,,0.7,3.42,3.42
valencia_citricos,citricos,39.079,-0.324,2012-04-17,18.8,5.4,12.0,0.0,0.0,40,15.8,11.7,26.83,4.96,historico_era5,,,0.7,3.47,3.47
valencia_citricos,citricos,39.079,-0.324,2012-04-18,21.0,12.4,16.1,0.0,0.0,42,27.3,20.8,20.02,5.34,historico_era5,,,0.7,3.74,3.74
valencia_citricos,citricos,39.079,-0.324,2012-04-19,19.4,11.3,15.2,0.0,0.0,48,29.2,22.5,22.18,5.15,historico_era5,,,0.7,3.6,3.6
